x	y	Label	Cluster	Mean_Similarity	Max_Similarity	Min_Similarity	Label_ID
4.2014804	-3.0363696	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	6	0.004748695752453757	1.0	0.0	113
-0.31367287	-0.8565208	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.003315332782956105	1.0000000000000002	0.0	114
2.051412	1.1673409	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	4	0.005501171804200908	1.0000000000000002	0.0	115
1.3050658	-2.363992	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	2	0.0034417008605306543	0.9999999999999999	0.0	116
-3.5825186	1.4924517	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	5	0.005087510228111197	0.9999999999999979	0.0	117
-3.6836872	5.2822275	Vita (Passio et miracula) Cononis martyris in Isauria (6 March)	5	0.014207335684083151	1.0000000000000013	0.0	118
1.750818	-2.8395152	Vita (Passio) XLII martyrum Amoriensium (7 March)	3	0.005280506744680378	1.0000000000000009	0.0	119
-2.7718513	1.5098454	Vita (Passio) XLII martyrum Amoriensium (7 March)	5	0.005664322662017411	1.0000000000000009	0.0	120
0.98308784	-0.41594446	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.003236245954692557	1.0	0.0	121
-9.951197	-2.9231427	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.005076142131979701	1.000000000000001	0.0	122
0.7464325	-0.8418823	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.003236245954692557	1.0	0.0	123
0.19848645	-3.2316334	Vita (Passio) XLII martyrum Amoriensium (7 March)	3	0.00529600672254875	1.0000000000000007	0.0	124
2.0610688	1.1544211	Vita (Passio) XLII martyrum Amoriensium (7 March)	4	0.005339611020292536	1.0	0.0	125
2.1080441	-0.79194415	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.003236245954692558	1.0000000000000004	0.0	126
-2.2641215	-0.6629763	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.005179339199322294	1.0000000000000002	0.0	127
-0.35342667	4.28189	Vita (Passio) XLII martyrum Amoriensium (7 March)	4	0.005278015001195478	0.9999999999999999	0.0	128
1.6724608	-1.6244228	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.0033019332080460313	1.0	0.0	129
1.6065981	-1.6608559	Vita (Passio) XLII martyrum Amoriensium (7 March)	2	0.003359373324166088	0.9999999999999988	0.0	130
-3.0395918	-0.6704853	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.007082714244020781	1.0	0.0	131
1.3939892	1.6477989	Vita (Passio) XLII martyrum Amoriensium (7 March)	4	0.005771608720515542	1.0	0.0	132
-3.8545175	-1.367223	Vita (Passio) XLII martyrum Amoriensium (7 March)	1	0.005639131852777408	1.0	0.0	133
